Column1;energy;valence;spotify_id;name;artists;duration
77753;0.933;0.734;0xOeB16JDbBJBJKSdHbElT;Rebellion (Lies);Arcade Fire;310893.0
77754;0.62;0.247;3ShTaJBCOclymogQNzPde7;Buzzcut Season;Lorde;246755.0
77755;0.861;0.308;0B1ir19jaWI1KNDbWbXwEZ;Anna Sun;WALK THE MOON;321293.0
77758;0.872;0.568;0Hrd6CSafHHqKptyFppmqH;Undercover Martyn;Two Door Cinema Club;167773.0
77804;0.92;0.806;4S0eA0FXBScrd1BQPP8zYL;Dele Man;Mohsen Chavoshi;236016.0
77822;0.755;0.623;4KTtYhxFtFL7mBwnjkKfLm;Glamorous;Fergie,Ludacris;246573.0
77824;0.584;0.939;5vmRQ3zELMLUQPo2FLQ76x;Smalltown Boy;Bronski Beat;302413.0
77850;0.981;0.861;1bx7OUl2UmAnA5oZkm9If7;Jerk It Out;Caesars;195667.0
77854;0.932;0.507;1tPUW9zWR8VwkJfP9p3Fl4;INNOCENCE;Eir Aoi;277320.0
77855;0.883;0.467;2gjS4IldZTcJOntzMW6oh8;世界は恋に落ちている;CHiCO with HoneyWorks;311720.0
77873;0.988;0.95;3RMvoP4ZUK0zmPJswq7kso;にんじゃりばんばん;Kyary Pamyu Pamyu;266687.0
77895;0.916;0.744;7E9KrPyrePEdpw2B59cm3F;避雷針;Keyakizaka46;245053.0
77899;0.969;0.487;4mT4ZR1TegWQkMz5V6fwPL;制服のマネキン;Nogizaka46;261920.0
77905;0.852;0.652;5ofnFjLvOgZP94zmDXi3HT;インフルエンサー;Nogizaka46;270093.0
77912;0.877;0.321;4M8ymIlXycNgTuAdqISAxy;ヘビーローテーション;AKB48;281027.0
77930;0.988;0.0996;5QKiW2Oogj7T5KoI1Wcl2u;chase;batta;145400.0
77944;0.941;0.769;5n7Sp2uHvRWbKYU1KIqaNA;シンデレラ;Cidergirl;213053.0
77953;0.871;0.826;6MCjmGYlw6mQVWRFVgBRvB;夜に駆ける;YOASOBI;258840.0
77954;0.889;0.332;1rN9QoVxw5U7TJkyaUR8C1;unravel;TK from Ling tosite sigure;238360.0
77979;0.934;0.615;4ckFhzbM0p2DfRphovGP3X;さよならエレジー;Masaki Suda;257067.0
77987;0.839;0.34;17EiIn0d2tftCjJrGOrbFj;Stand Out Fit In;ONE OK ROCK;214547.0
78012;0.22;0.228;4mp28AMgYCgrkfJMSYtl3C;The Summer Wind;Madeleine Peyroux;234107.0
78015;0.466;0.895;6NjYEcZLw648J3TDddkmWg;Sh-Boom;The Chords;147331.0
78025;0.354;0.435;3dkIE8P7hvl3tHl9KSb6dA;Non, je ne regrette rien;Édith Piaf;142280.0
78026;0.119;0.156;52FKX00U3PnzrBQmbMTB8b;Come Away With Me;Norah Jones;198227.0
78033;0.168;0.458;7DjrC3oBl57gH13aZ7tCVo;Turn Me On;Norah Jones;154800.0
78059;0.841;0.418;6IU2u7AKUffdmcbYPK9YR1;Happy Death Day;Xdinary Heroes;220397.0
78064;0.91;0.602;5Ek40FyMPprcvtyZDjqylX;What is Love?;TWICE;208238.0
78065;0.757;0.489;2EmcTFQ1rM11wp2ztsXTHa;Black Swan;BTS;198261.0
78067;0.911;0.64;6sohnLuyLeUYSg1pW5SqHm;WANNABE;ITZY;191242.0
78071;0.642;0.388;2wVDWtLKXunswWecARNILj;SOLO;JENNIE;169567.0
78074;0.85;0.601;6mIjJONoUMvGPT9Kzrab3L;LA DI DA;EVERGLOW;210893.0
78090;0.543;0.299;4Xbotg4PCLJw9cDx2dtZLK;Some Things Never Change;Kristen Bell,Idina Menzel,Josh Gad,Jonathan Groff,Cast of Frozen 2;209965.0
78152;0.618;0.941;7y86okbUKyAxsfuL4VkLso;Menghapus Jejakmu;Peterpan;184040.0
78198;0.482;0.448;677KTHp39ZBJ9csDdgymI9;3 Headed Goat (feat. Lil Baby & Polo G);Lil Durk,Lil Baby,Polo G;169532.0
78203;0.562;0.666;5ZFN0GcP1IA5jUp9kf1X03;今天妳要嫁給我;Jolin Tsai,David Tao;272067.0
78207;0.374;0.401;7qOp7uoBitD281yF5PxWAy;依然愛你;Leehom Wang;244600.0
78213;0.565;0.149;1XtL6uCoybBDTY1unLPVbM;珊瑚海;Jay Chou,Lara Liang;254320.0
78219;0.525;0.531;1bF9ejeIhDfZ3aEH0bOq3P;大城小愛;Leehom Wang;222867.0
78223;0.32;0.357;4m4e3vIghV2QkHuOf83M7N;可惜不是你;Fish Leong;285831.0
78227;0.462;0.185;7gCQvF3gyLp4gKYb7s0gvq;唯一;Leehom Wang;262733.0
78228;0.329;0.255;5oZh0gPKEioN2la70JsKHR;星晴;Jay Chou;256667.0
78231;0.377;0.174;71tWKjZm7R3jyyeDBfCzZg;Forever Love;Leehom Wang;292640.0
78233;0.448;0.169;7abVuumDUhN4xO8uZKHBTN;流星雨;F4;276600.0
78244;0.564;0.189;12ksdHrofhDF8RuDVLh4Rg;淘汰;Eason Chan;284987.0
78277;0.873;0.615;2Dafjo9oAyqzhWZBevfknR;I Want Out;Helloween;280307.0
78278;0.914;0.16;34SVUs66rBnOqsCJl45Ek8;Loco;Coal Chamber;254693.0
78284;0.484;0.0927;1KXrIYY9fvjI0wN4gc4BVN;Behind Blue Eyes;Limp Bizkit;269973.0
78292;0.727;0.233;67YIAxlMlfSNmbnt83zGKh;I'll Be There For You;Bon Jovi;346587.0
78303;0.855;0.804;732EU1uX5FJmF9sG2AOfNq;Drink;Alestorm;202587.0
78338;0.877;0.533;47iWAESq90vUl0VVPx4xLX;Blew - Remastered;Nirvana;174134.0
78339;0.942;0.129;0vVceF7KQkSfjn11enSdJy;School - Remastered;Nirvana;162116.0
78342;0.974;0.268;7kF1iPJTj3VFJX9XokQ80F;Slither;Velvet Revolver;248307.0
78343;0.9;0.616;51Gkc1TxvyQ9K8y0pQRmQM;Been Caught Stealing;Jane's Addiction;213293.0
78350;0.656;0.464;62HyVeSK4fpxjKj6dsI5MP;Midlife Crisis;Faith No More;259866.0
78352;0.941;0.475;67AlB4TEg72LkKHMj5l45h;Smaller and Smaller;Faith No More;311133.0
78353;0.959;0.228;4b4dNdyRwc22RgHnHDCaWw;Everything's Ruined;Faith No More;274107.0
78355;0.933;0.504;2ykReEB3c9QPl40SUr8qwg;Kindergarten;Faith No More;271040.0
78373;0.871;0.503;7pgHwgQ4fQGHUSux4P949x;All These Things I Hate (Revolve Around Me);Bullet For My Valentine;225440.0
78415;0.06;0.148;0kiy3AoycTUKUb4FRyKs6Q;Somewhere in My Memory - Chorus & Orchestra Version;John Williams;64067.0
78422;0.473;0.501;3fytQQcjEOWXlvI9BDXVcK;What's This?;Danny Elfman;185573.0
78425;0.28;0.538;1aKWa7Y8QY1wUlmmyYoAeQ;"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version";Randy Newman;124560.0
78427;0.325;0.693;4wN8Ov3kPZdkJ8XcYxYUGz;One Jump Ahead;Brad Kane;142440.0
78434;0.508;0.647;01YROQCnF1AQm7SCWJmD2o;This Is Halloween;The Citizens of Halloween;196560.0
78446;0.623;0.438;1ZBlNevHWRfbiXhOMwviYe;The Gospel Truth I / Main Titles - Hercules;Cheryl Freeman,LaChanze,Vaneese Thomas,Lillias White,Roz Ryan;144840.0
78447;0.835;0.715;4zolucjtFImLJjMApnjoet;Zero To Hero;Chorus - Hercules,Lillias White,Cheryl Freeman,LaChanze,Roz Ryan,Vaneese Thomas,Tawatha Agee;140267.0
78457;0.504;0.57;2FkSd709jZmvngPNUg7jkQ;Un Poco Loco;Luis Ángel Gómez Jaramillo,Gael Garcia Bernal;112205.0
78466;0.187;0.0503;55n2WpwjQnIM1lvmxkzllb;Introduction (Titles);Danny Elfman;156933.0
78495;0.153;0.324;628hP5ZZjXTz4AnIyDfDZ0;Desde Que O Samba É Samba;Caetano Veloso,Gilberto Gil;308907.0
78519;0.67;0.161;7t7roOkTuraDLq75vjUsPC;The River Sings;Enya;170160.0
78529;0.478;0.318;0ZTjo2BjVAicpu6LRusfeg;Lemon Boy;Cavetown;272903.0
78532;0.658;0.426;7HOZcD4YdpkzbnuPhjNnSG;Boys Will Be Bugs;Cavetown;324813.0
78533;0.654;0.235;2dBwB667LHQkLhdYlwLUZK;Summertime Sadness;Lana Del Rey;265427.0
78551;0.823;0.58;68rVGSTnCiFOET9k5Vd8Se;parents;YUNGBLUD;171880.0
78567;0.571;0.0869;4uQxbcAp2PWaZwyv9MN3DR;Divano;ERA;233480.0
78570;0.378;0.0616;3hBgVOpgET0AGtdwc5D8Qy;Chariots Of Fire;Vangelis;211209.0
78571;0.786;0.415;3tDZd6vVnXdqY9sfv8R3sv;Enae Volare Mezzo;ERA;214173.0
78574;0.619;0.338;4OUbQb6GKnPovaakT2KhHx;The Mass;ERA;220920.0
78575;0.179;0.0735;1wIQ2Nm0raqOapHK4bCD3J;May It Be;Enya;211067.0
78577;0.356;0.336;7dO9OAZUF4LIK5iZ1gROW3;The Imperial March (Darth Vader's Theme);John Williams,London Symphony Orchestra;183733.0
78583;0.431;0.236;4TnjEaWOeW0eKTKIEvJyCa;Falling;Trevor Daniel;159382.0
78584;0.637;0.332;2UKYMN7VnsQo40n0qCt6Sa;Porcelain;Moby;241173.0
78586;0.747;0.424;3RSMFb9dHXNWZw8YwYGepI;Gravity Of Love;Enigma;238760.0
78587;0.576;0.371;2iqrFoOyhy0ggd0CVN3Mpb;Hymne;ERA;296507.0
78588;0.298;0.154;6bk11TH82XrT5QUC1gDw9A;Nocturne;Secret Garden;193680.0
78591;0.303;0.268;02JIdsrod3BYucThfUFDUX;Le Festin;Camille,Michael Giacchino;170787.0
78598;0.0424;0.674;7f7LQSoV2zGzbPWTbP7SLv;いつも何度でも;Yumi Kimura;215440.0
78619;0.0511;0.0387;04QWxRzLnJzXy9gYQKtl6f;Deep Theta 7 Hz;Steven Halpern;321947.0
78620;0.00375;0.0338;6GLHApRc4JVkrhDgkYxR3y;Deep Theta 4 Hz;Steven Halpern;375827.0
78621;0.0391;0.0399;4kFhJKUveRr2LiTvg1bQk7;Deep Theta 6 Hz;Steven Halpern;319707.0
78622;0.00762;0.0355;0dp0BoDPvJrhTO2zFohf8o;Deep Theta 5 Hz;Steven Halpern;309000.0
78632;0.00667;0.0384;6FUh0SAw08M0uB93tZdzji;Deep Theta 7 Hz;Steven Halpern;296893.0
78634;0.0362;0.0422;0dxwrfaDQFU8EOpvIXMGXK;Deep Theta 7 Hz;Steven Halpern;318707.0
78636;0.616;0.342;116HT0QgVhzSxydCwRgpTY;Fish Scale;YoungBoy Never Broke Again;170959.0
78650;0.402;0.721;29HbMTL672MugzhklYvStz;The Pusher;Steppenwolf;352907.0
78654;0.79;0.891;46RVKt5Edm1zl0rXhPJZxz;Down Under;Men At Work;220867.0
78662;0.0675;0.0487;5E7gz5CbmUBNerBQg19ULz;"Madama Butterfly / Act 2: ""Un bel dì vedremo""";Giacomo Puccini,Mirella Freni,Wiener Philharmoniker,Herbert von Karajan;273133.0
78687;0.516;0.56;0abrd2vT2W3JZBDNezUY7r;Deixa Tudo Como Tá - Ao Vivo;Thiaguinho;217785.0
78689;0.63;0.942;0in6Rc29qdyOkhKyYw4A84;Manda Áudio;Di Propósito;162057.0
78700;0.628;0.676;6HHytHLXLX8QfWTtGfFSvH;Drop It Like It's Hot;Snoop Dogg,Pharrell Williams;266067.0
78732;0.459;0.695;2bgTY4UwhfBYhGT4HUYStN;Butter;BTS;164442.0
78734;0.741;0.646;5eXBXreN3d1zdj6Sa8dS0u;Permission to Dance;BTS;187585.0
78737;0.764;0.881;6Uj1ctrBOjOas8xZXGqKk4;Woman;Doja Cat;172627.0
78738;0.684;0.526;1ZrpvgLUBHozH2PLbc4SrO;Peaches (feat. Daniel Caesar & Giveon);Justin Bieber,Daniel Caesar,Giveon;198082.0
78739;0.498;0.69;32L05FkUrYfVlc0IwJ45ld;MONTERO (Call Me By Your Name);Lil Nas X;137876.0
78740;0.202;0.269;1aEsTgCsv8nOjEgyEoRCpS;this is how you fall in love;Jeremy Zucker,Chelsea Cutler;174587.0
78745;0.484;0.35;58w68w4s8h9gw3xrDaXyuj;At My Worst (feat. Kehlani);Pink Sweat$,Kehlani;169128.0
78747;0.695;0.472;3VT8hOC5vuDXBsHrR53WFh;Astronaut In The Ocean;Masked Wolf;132780.0
78748;0.621;0.436;0k4d5YPDr1r7FX77VdqWez;You Right;Doja Cat,The Weeknd;186173.0
78753;0.897;0.591;6PQ88X9TkUIAUIZJHW2upE;Bad Habits;Ed Sheeran;231041.0
78755;0.285;0.203;5qNh5WtzMbfpSj2jLlBkoD;Your Power;Billie Eilish;245897.0
78759;0.676;0.721;5zFglKYiknIxks8geR8rcL;Beautiful Mistakes (feat. Megan Thee Stallion);Maroon 5,Megan Thee Stallion;227395.0
78773;0.824;0.86;1SgUjGzbmmMOsGFTVwQ59L;seaside_demo;SEB;132000.0
78780;0.323;0.267;4MrP9kCzn1IootVlaI7xUz;Why Can't It Be;Kaye Cal;246282.0
78782;0.412;0.299;6r3baE6njwU4aoJq6zPukG;Love Someone;Lukas Graham;205463.0
78788;0.455;0.487;174rZBKJAqD10VBnOjlQQ3;How Do I Breathe;Mario;216893.0
78802;0.434;0.223;2CVChktEKBsM6v4IfdFU5k;double take;dhruv;171743.0
78805;0.779;0.26;2J2Z1SkXYghSajLibnQHOa;Unstoppable;Sia;217747.0
78807;0.491;0.151;6AGOKlMZWLCaEJGnaROtF9;Put Your Records On;Ritt Momney;210463.0
78814;0.483;0.611;54b8IPvheXDpro2VR2rWAS;Ivana;Soulstice;246550.0
78822;0.767;0.605;1dIWPXMX4kRHj6Dt2DStUQ;Chosen (feat. Ty Dolla $ign);Blxst,Tyga,Ty Dolla $ign;161684.0
78828;0.214;0.144;4SyjpeEgD8jJbj23Srq79S;Parting Time;Rockstar;209667.0
78829;0.233;0.768;3dY3T5s5F4WrNp8w3R36L1;Ordinary Song;Marc Velasco;213877.0
78841;0.634;0.302;1nahzW3kfMuwReTka28tH5;Hold On;Justin Bieber;170813.0
78842;0.69;0.457;7a53HqqArd4b9NF4XAmlbI;Kings & Queens;Ava Max;162399.0
78848;0.604;0.345;1J8zl48DmwesarxM6jPcTG;Halik;Aegis;217913.0
78857;0.465;0.344;1NopgVCMVhCKIm64tF7auX;With A Smile;Eraserheads;278173.0
78864;0.377;0.155;5JaOsK2FAE7Fx4qVgiv7NC;Forever's Not Enough;Sarah Geronimo;267733.0
78884;0.415;0.667;0ri0Han4IRJhzvERHOZTMr;At My Worst;Pink Sweat$;170345.0
78885;0.716;0.45;249gnXrbfmV8NG6jTEMSwD;Life Goes On;BTS;207481.0
78886;0.459;0.695;3VqeTFIvhxu3DIe4eZVzGq;Butter;BTS;164442.0
78903;0.782;0.351;6y6k14YN6MbKpGIv1Rk00Q;How You Like That;BLACKPINK;181264.0
78905;0.631;0.548;0UwQTbq7ZtBJ7v530mpaxP;Stay Gold;BTS;243733.0
78916;0.719;0.344;5Sn2fm8aisVlR7S6u1KW57;FAKE LOVE;BTS;242334.0
78927;0.358;0.177;2JEPz4bH3WNCvjz9rmZrpZ;Pasalubong - feat. Moira Dela Torre;Ben&Ben,Moira Dela Torre;241588.0
78948;0.385;0.429;1OrPpim6Gl4rmRrHlyUjCn;Ulap;Rob Deniel;405739.0
79010;0.305;0.251;7GgQi7JTG4b6J4iEF4RTjF;Remedy;Adele;245427.0
79014;0.407;0.161;6lanRgr6wXibZr8KgzXxBl;A Thousand Years;Christina Perri;285120.0
79016;0.366;0.13;0gplL1WMoJ6iYaPgMCL0gX;Easy On Me;Adele;224695.0
79030;0.486;0.661;77MdvMx9L4ZQuLhhn3o21h;If the World Was Ending (feat. Julia Michaels);JP Saxe,Julia Michaels;209493.0
79032;0.672;0.655;7iSuirVvJsBXZ95UEd9vQ0;Vi ska aldrig gå hem;Molly Sandén;195518.0
79033;0.927;0.88;22skzmqfdWrjJylampe0kt;Can't Hold Us (feat. Ray Dalton);Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Ray Dalton;258432.0
79034;0.528;0.419;4SS4YfDAEQG0fZAe1xfgn3;Svag;Victor Leksell;191104.0
79057;0.9;0.599;2aibwv5hGXSgw7Yru8IYTO;Snow (Hey Oh);Red Hot Chili Peppers;334667.0
79062;0.431;0.583;4iWCDT4IkkmBdGiDCf6DtW;Eye of the Tiger;Survivor;245360.0
79063;0.663;0.245;2OMtYz14hdxmBgh83MDB3p;The Final Countdown;Europe;309693.0
79068;0.812;0.325;1zG3vdLkyPZG9l9tWkSnVn;Children Of A Miracle;Don Diablo,Marnik;189103.0
79070;0.364;0.338;5ekMdZpnzDiknPPP1XP7sa;Parallel Minds;Oneohtrix Point Never;200964.0
79146;0.875;0.462;640A5AgdKNmZfPUBDJyvDS;Great Mass of Color;Deafheaven;360333.0
79166;0.46;0.195;7lcPmqnp4x0mG4FCKbryYX;Distant Lights;Burial;326613.0
79169;0.515;0.406;4N6xWPi3mA6C6upjWDPr7j;Tortured;Coki;278333.0
79179;0.915;0.92;6NdcSEhpGGAYXNnnhGS2s6;What I Like About You;The Romantics;175400.0
79181;0.765;0.737;4saklk6nie3yiGePpBwUoc;Dynamite;BTS;199054.0
79182;0.875;0.884;5JxXnZ4CxyvHUA6MXyTry2;Jilted John - Single version;Jilted John;175400.0
79186;0.732;0.409;4Vhvlhomv8fTp2e6I4XTpe;Lovesick Girls;BLACKPINK;192765.0
79213;0.964;0.418;2N1jIz2FSbvcYTedY4yfkp;When Your Heart Stops Beating;44;192787.0
79246;0.88;0.805;2YrB3vM3H7TcXZ0rAq4X8Y;Mercy Me;Alkaline Trio;169498.0
79258;0.913;0.653;0BMGyqvrjuJExY6jcVAtX2;Something's Gotta Give;All Time Low;189385.0
79289;0.878;0.298;3ndiwMR3caUIK2bnigTIr1;Rapture;Kryder,Natalie Shay;182744.0
79312;0.465;0.308;6DlKrqaIuQijmu3TjXn0Ic;Zeit & Raum;Ben Böhmer;253663.0
79384;0.627;0.0897;1AVDS8W3ivUvpoNtnrZ8Tu;Trap Door;Movie Club;158941.0
79424;0.548;0.127;38cEFxU4h05Aa0BgzWrNyy;Autre temps;Alcest;350320.0
79466;0.699;0.726;0mBkoM8r7KAQzZij5swTUL;Walking On A Dream;Empire of the Sun;198440.0
79467;0.746;0.638;2C05mj3y2hFJHJPlSI1vGo;Young Folks;Peter Bjorn and John;281120.0
79485;0.965;0.322;7l0Lr7Tl4Gt8hQj4v3rwtf;I'm Not A Vampire;Falling In Reverse;231840.0
79489;0.797;0.787;3oZUlZMXkj51AyYG8lGaE7;Shut Me Up;Mindless Self Indulgence;168533.0
79493;0.672;0.381;7MPxEoT36YBCDbrk3ng85S;BETTER OFF DEAD;jxdn;155674.0
79494;0.948;0.611;78ML3F5Lz3KiNkpnFAaR3q;Good Girls Bad Guys;Falling In Reverse;195373.0
79503;0.967;0.721;7mgfkas4xZ3pxJFBpsaioV;Bent but Not Broken;Face To Face;150547.0
79510;0.981;0.723;1lDWb6b6ieDQ2xT7ewTC3G;Somebody Told Me;The Killers;197160.0
79511;0.853;0.338;2mobr1UlKjhxDTOVqng3jw;Home;Daughtry;255652.0
79512;0.774;0.0824;25CMmGsl22APKhfuj4Tp7j;It's Been Awhile;Staind;264707.0
79513;0.778;0.217;3HE50TVRquwXe9yv2HFoNL;Never Too Late;Three Days Grace;209333.0
79515;0.829;0.34;3E8eSqBoqLs8ELbrK3NJHs;Hemorrhage (In My Hands);Fuel;237347.0
79519;0.513;0.149;0fQlm2MUzqGDBPkuqq4U1Y;Hear You Me;Jimmy Eat World;284373.0
79531;0.904;0.32;1aRKj4O0haBoPv7ikHjrnO;Hero / Heroine;Boys Like Girls;232240.0
79534;0.715;0.321;4pvtIVuSFyU5MBDYkFSRj1;Be Like That;3 Doors Down;265907.0
79536;0.922;0.567;3sC7PN1vjzEovhjHlQse3N;Over You;Daughtry;204853.0
79538;0.864;0.435;0wqOReZDnrefefEsrIGeR4;Hanging By A Moment;Lifehouse;216067.0
79541;0.797;0.293;0G53JYumT2vVxRGOtROlXk;Far Away;Nickelback;238173.0
79544;0.442;0.382;7lWF2mVr1KKbVnaT2nSlPo;Fall For You;Secondhand Serenade;185600.0
79550;0.53;0.203;3LnJM1B5Mjgx5LfT9plXUU;LOYAL (feat. Drake);PARTYNEXTDOOR,Drake;197973.0
79588;0.957;0.839;3BwzyIXehwG6VL1L9is62d;1 Thing;Amerie;241293.0
79589;0.666;0.874;158q3fa4ZMoMYWdiYWD5NL;Love Sex Magic (feat. Justin Timberlake);Ciara,Justin Timberlake;220427.0
79594;0.474;0.336;1Jgaw4deeHcbldSmKbP5h3;Get Me Home;Foxy Brown,Blackstreet;229520.0
79595;0.718;0.453;1V2VKI1jmkpdwkLeBgwQhN;Rock The Boat;Aaliyah;278000.0
79605;0.693;0.725;0mV2yDzoKWXbPHz4Qz7VGd;Never Gonna Let You Go - Kelly G. Bump-N-Go Vocal Edit;Tina Moore,Kelly G.;252120.0
79608;0.436;0.274;1cGqRmlkNSUv1HAhNWqaCq;Every Little Thing I Do;Soul For Real;256773.0
79618;0.797;0.845;0mI5eE0IuermT57lb0Szas;Rock Wit U (Awww Baby);Ashanti;208980.0
79622;0.683;0.738;6C0hoTQfoZ4tTmLw91gI6s;Where Love Lives - Radio Edit;Alison Limerick,Frankie Knuckles,David Morales;227787.0
79626;0.438;0.867;1yknkOZLGA8MPWMBrwBBcq;You Don't Know;702;248973.0
79627;0.864;0.827;5oml1j43tvOcLwl6PtVzrw;A London Thing - Full Length Mix;Scott Garcia,MC Styles;366000.0
79629;0.608;0.753;17larILaMHwsprsMFnYI77;Big Poppa - 2005 Remaster;The Notorious B.I.G.;249840.0
79634;0.709;0.654;1dW1g6bj2PZXi6cjRfSqMZ;Miss California;Dante Thomas;241750.0
79639;0.625;0.494;5g4J8GMYMWF2CUSDVhqWJR;Flashing Lights;Kanye West,Dwele;237907.0
79725;0.604;0.902;6yCcR2dLHJF11tJtOJv2pU;One Time;SFB,Ronnie Flex;168595.0
79774;0.555;0.828;25ugoarRZ6IaZegrjNxGOx;Get Up, Stand Up;The Wailers;197667.0
79786;0.87;0.692;0vnzk4L0JyMODSqLp3pHwo;Virtual Diva;Don Omar;242733.0
79796;0.895;0.64;1zsG4eaZmkA1dvjDDsAGLK;Échame La Culpa;Luis Fonsi,Demi Lovato;173720.0
79801;0.851;0.955;4vSSBsriHfHnvqNjeaO8AZ;Bailando - English Version;Enrique Iglesias,Sean Paul,Descemer Bueno,Gente De Zona;243213.0
79813;0.588;0.598;3JjaofJ0lCeEsFSZqppzOp;Contra La Pared;Sean Paul,J Balvin;224681.0
79814;0.909;0.651;5PB8zB1MOZASboLquvinMF;Reggaetón Lento (Remix);CNCO,Little Mix;188787.0
79816;0.824;0.611;6y68QK2SwC38YxsbxHrA8I;Mad Love;Sean Paul,David Guetta,Becky G;199945.0
79828;0.8;0.55;2itnaJvNPHTUeNrY97fNws;Hola Señorita;GIMS,Maluma;206853.0
79831;0.656;0.969;4tAru66VGVLWYjg90UV4vJ;Culo;Pitbull,Lil Jon;219080.0
79840;0.869;0.84;5vc9YsAEBWbRVvgKUcA5vs;Party Animal;Charly Black,Luis Fonsi;195813.0
79844;0.888;0.526;11C6xtJLOaKqqMrl9hQwQ0;Let's Get Rocked;Def Leppard;295957.0
79846;0.79;0.743;3YgkTpILtOWngT7PVHg8kO;Everything About You;Ugly Kid Joe;260200.0
79849;0.505;0.419;2P91MQbaiQOfbiz9VqhqKQ;I Like Me Better;Lauv;197437.0
79856;0.409;0.265;3id2EVGKc3eFAMn9nFnB0r;Love Someone;Lukas Graham;205440.0
79862;0.623;0.389;2btKtacOXuMtC9WjcNRvAA;ILYSB;LANY;211150.0
79866;0.743;0.571;6mQLN3zRtAp6ovjusyYKrV;Rewrite The Stars (with James Arthur & Anne-Marie);James Arthur,Anne-Marie;218293.0
79871;0.739;0.823;0YHUITU3w6ws1v8ehT264g;Shout Out to My Ex;Little Mix;246240.0
79874;0.586;0.899;30g3R8mv8qyLKv1A0cAFil;Brown Eyed Girl;Van Morrison;183520.0
79877;0.933;0.325;4GIkc2oLkb5jlfbHJXoJpC;Chop Suey!;System Of A Down;210253.0
79878;0.452;0.74;1JSTJqkT5qHq8MDJnJbRE1;Every Breath You Take;The Police;253920.0
79881;0.572;0.364;4LOgi2TAAoKU9ImfzRrCPO;Heaven;Bryan Adams;243360.0
79883;0.959;0.961;1oG2vWELiGjIqxwqGcyqwF;You Really Got Me;The Kinks;133933.0
79889;0.658;0.937;2iXcvnD3d1gfLBum0cE5Eg;Tutti Frutti;Little Richard;144227.0
79891;0.647;0.576;5GicVH0OTGMTR5bwYoXDwo;Free Fallin';Tom Petty;254413.0
79892;0.844;0.459;79RUMZfMNMpqZnswovvTqv;Wonderwall;Oasis;258907.0
79897;0.937;0.779;6mfkHv00I6jhHIn7EWHJ2N;Just A Girl;No Doubt;205947.0
79898;0.862;0.77;22c2pt75xtnDddA5Zlm0yy;All Star;Smash Mouth;200560.0
79899;0.916;0.19;1Z5LCXu5Ca3sHAy6OdUrBT;Machinehead;Bush;256333.0
79900;0.687;0.628;7lksFyVBmmkYBTVQcxnvC3;What I Got;Sublime;171080.0
79902;0.725;0.501;39tLc4Xp58Lu4KcWHggeE2;Closer;Nine Inch Nails;373307.0
79903;0.905;0.723;2V4Bc2I962j7acQj1N0PiQ;Celebrity Skin;Hole;162667.0
79905;0.803;0.738;1O2ACd0zg4GYgQRhLBGYDV;Everything About You;Ugly Kid Joe;255160.0
79908;0.685;0.765;51m0PrZokFZNk5b5xptyzC;Cannonball;The Breeders;215573.0
79913;0.36;0.299;1Eb90nmqTrxylKFhcUzW8P;(Everything I Do) I Do It For You;Bryan Adams;393640.0
79916;0.955;0.571;5L4kmSZOSjaoUEzrFqQadT;Pour Some Sugar On Me;Def Leppard;267307.0
79922;0.848;0.802;6SjbzGo7arjfM5cXpXhc5B;Should I Stay or Should I Go - Remastered;The Clash;186093.0
79927;0.962;0.812;6epT1voxZBeoZvTHVw69uR;Rattlesnake;King Gizzard & The Lizard Wizard;468093.0
79937;0.951;0.428;1DSOW7QusJ9u4ZIK0Etleq;Dr. Feelgood;Mötley Crüe;290187.0
79938;0.656;0.485;26D1PRJjD9Jj1JGRk88KVc;Lithium;Nirvana;257053.0
79940;0.736;0.137;7BjV6Aa5Xoz6HrIxKXp08c;Home Sweet Home;Mötley Crüe;238973.0
79941;0.761;0.576;4OKf7CcYuw5H2HptkcKxcP;You're My Best Friend - Remastered 2011;Queen;170800.0
79951;0.808;0.38;6Wx88Mv6b9ofjKMKkdwOJd;New Divide;Linkin Park;268613.0
79954;0.93;0.287;4JErskWxmILvav6U2PkTbn;What I've Done;Linkin Park;205613.0
79960;0.764;0.399;6DXv7vJPrDRxo3Lnh4bacS;Wheel in the Sky;Journey;252640.0
79961;0.753;0.328;37IhaqoeICgQ2kgx3b0lSe;Hollywood Hills;Sunrise Avenue;209613.0
79968;0.678;0.678;0v4fn7BUMB0XWjBbOkcatF;Perfect Strangers;Deep Purple;249707.0
79969;0.854;0.76;3d6YzEgSgi5JufXm51QGUZ;Givin' Yourself Away;Ratt;326067.0
79977;0.965;0.615;02zLvie0t2VVz6vB0fgGSW;The Nexus;Amaranthe;198173.0
79978;0.903;0.966;6NoQrUkllYALouhkRYjoI5;You Spin Me Round (Like a Record);Dead Or Alive;192187.0
79979;0.637;0.89;7JmegHLVnCcuwCUKH51z5A;Living After Midnight;Judas Priest;209573.0
79981;0.762;0.754;3DuBPMUKNtdrFUt5Yu9Yqg;Crazy Little Thing Called Love - Remastered 2011;Queen;163360.0
79983;0.877;0.498;6OZPl7bOm8EOshsVmWH5W8;Immortals;Fall Out Boy;189387.0
